,10,20,50
48,5760252928.0,3887458560.0,704902272.0
49,6787700736.0,5770951680.0,1131441152.0
50,6205887488.0,3928178432.0,640408704.0
51,8032538112.0,4305457664.0,831570368.0
52,5771739136.0,4792666112.0,823760192.0
53,5897448960.0,4988515328.0,1232022912.0
54,5290749440.0,4782093824.0,1107167744.0
55,5712944128.0,3639022848.0,1745864448.0
56,5112369152.0,3738189056.0,1985022080.0
57,5549618688.0,4366077440.0,3237977088.0
58,8634471424.0,3669339392.0,3228393472.0
59,5480755200.0,5547948544.0,3657706752.0
60,6315396608.0,4501673984.0,4632346624.0
61,5797937152.0,6788514816.0,5843133440.0
62,6761888256.0,3540419584.0,5595726336.0
63,7198511104.0,5717154304.0,9088883712.0
64,6223581696.0,5539950592.0,16958664704.0
65,7311706112.0,3487351040.0,30461360128.0
66,6993879040.0,5155833856.0,66215620608.0
67,7416411648.0,4486174720.0,112675045376.0
68,6360119296.0,3047612416.0,211827179520.0
69,6223894528.0,2843644160.0,531532840960.0
70,5143845888.0,3493756928.0,778726670336.0
71,6430026752.0,3520569600.0,1443428564992.0
72,6326501376.0,4177610752.0,2912716062720.0
73,6295049728.0,4362839552.0,3021719994368.0
74,6059102208.0,4053891584.0,6258405408768.0
75,6899507712.0,4065446400.0,8345611665408.0
76,7468257792.0,2576651264.0,12296233418752.0
77,5234150912.0,3388993792.0,16047898886144.0
78,5743577088.0,3753671680.0,28419555328000.0
79,3905529600.0,1820877952.0,38376916910080.0
80,5750676480.0,2783898624.0,39804481830912.0
81,5432001024.0,3838203904.0,59493924732928.0
82,5752929280.0,3576068864.0,61139052396544.0
83,6344830464.0,2896578048.0,92162012217344.0
84,5293454848.0,1905865984.0,110372774215680.0
85,4885546496.0,1564867584.0,159339830575104.0
86,7211788288.0,2054193536.0,163005685825536.0
87,4584000000.0,1179237888.0,208790305636352.0
88,3942560256.0,2755863552.0,337569598406656.0
89,6716972032.0,1697038336.0,335915432017920.0
90,5741858816.0,2142013696.0,469659404992512.0
91,5221757440.0,2370024192.0,701751753703424.0
92,4777340928.0,2650626048.0,739772213493760.0
93,7163163136.0,2574153216.0,602057643917312.0
94,5389258752.0,959778304.0,754605151485952.0
