,URL,Job_Title,Job_ID,Minimum_Pay,Maximum_Pay,BQ_1,BQ_2,BQ_3,BQ_4,BQ_5,BQ_6,BQ_7,BQ_8,BQ_9,BQ_10,BQ_11,BQ_12,BQ_13,Degree_Bachelor,Degree_Master,Degree_Other,Software_Programming,C_Programming,Python_Programming,JavaScript_Programming,Professional_Software_Experience,Management_Skills,Engineer
0,https://www.amazon.jobs/en-gb/jobs/2646276/graduate-software-development-engineer-redshift-query-processing,Graduate Software Development Engineer – Redshift Query Processing,2646276,107170.1677800302,204060.29996134542,"A degree in Computer Science / Engineering / Mathematics / Technology / Related science/technical field OR equivalent training, certifications, and/or experience (0-2 years).",Programming experience with C or C++,"Internship, project, or academic experience in at least one of the areas: query optimization, job scheduling, resource management, query execution, data compression technologies, information theory, GPUs, or ML.",,,,,,,,,,,0,0,1,0,1,0,0,0,1,1
1,https://www.amazon.jobs/en-gb/jobs/2606989/software-development-engineer-iii-aurora-limitless-database-level-6,"Software Development Engineer III, Aurora Limitless Database (Level 6)",2606989,154288.23504632764,270881.1266804443,4+ years of database engine development experience within a well-known database system,7+ years of non-internship professional software development experience,7+ years of programming experience,"Experience as a mentor, tech lead or leading an engineering team",Bachelor's degree in computer science or equivalent,,,,,,,,,1,0,0,0,0,0,0,7,0,1
2,https://www.amazon.jobs/en-gb/jobs/2557049/software-embedded-engineer-aws-nitro,"Software Embedded Engineer, AWS Nitro",2557049,133679.96567181963,238565.3422645924,5 + years of experience with embedded SW development,Bachelor's degree in Electrical/Computer Science or equivalent,Fluent in C,Experience with HW/SW interfaces,,,,,,,,,,1,0,0,0,1,0,0,0,0,0
3,https://www.amazon.jobs/en-gb/jobs/2607004/software-development-engineer-ii-aurora-limitless-database-level-5,"Software Development Engineer II, Aurora Limitless Database (Level 5)",2607004,144473.09223012862,258992.97340431562,2+ years of database engine development experience within a well-known database system,3+ years of non-internship professional software development experience,3+ years of programming experience,,,,,,,,,,,0,0,0,0,0,0,0,3,0,0
4,https://www.amazon.jobs/en-gb/jobs/2667469/software-development-engineer-aws-ec2-live-migration,"Software Development Engineer, AWS, EC2 Live Migration",2667469,140068.46815310538,251322.13935413124,Experience (non-internship) in professional software development,"Experience designing or architecting (design patterns, reliability and scaling) of new and existing systems","Experience with full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations",Experience in computer architecture,Strong programming skills in C.,Experience with Linux operating systems and command-line tools.,,,,,,,,0,0,0,0,1,0,0,1,1,0
5,https://www.amazon.jobs/en-gb/jobs/2497949/nitro-linux-kernel-software-engineer-aws-ec2-nitro-operating-system,"Nitro Linux Kernel Software Engineer, AWS EC2 Nitro Operating System",2497949,115000.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
6,https://www.amazon.jobs/en-gb/jobs/2627315/software-development-engineer-ec2-nitro-cordite,"Software Development Engineer, EC2 Nitro Cordite",2627315,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
7,https://www.amazon.jobs/en-gb/jobs/2658044/software-development-engineer-cfn-core,"Software Development Engineer, CFN Core",2658044,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
8,https://www.amazon.jobs/en-gb/jobs/2535023/software-development-engineer-ec2-nitro,"Software Development Engineer, EC2 Nitro",2535023,115000.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
9,https://www.amazon.jobs/en-gb/jobs/2600332/software-engineer-ai-ml-aws-neuron-distributed-training,"Software Engineer- AI/ML, AWS Neuron Distributed Training",2600332,129300.0,223600.0,3+ years of non-internship professional software development experience,"3+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,Deep Learning industry experience,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
10,https://www.amazon.jobs/en-gb/jobs/2667451/software-development-engineer-aws-marketplace,"Software Development Engineer, AWS Marketplace",2667451,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
11,https://www.amazon.jobs/en-gb/jobs/2622422/software-development-engineer-ii-amazon-monitoring-and-observability,"Software Development Engineer II, Amazon Monitoring and Observability",2622422,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
12,https://www.amazon.jobs/en-gb/jobs/2568545/software-development-engineer-ii-aws-organizations,Software Development Engineer II - AWS Organizations,2568545,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
13,https://www.amazon.jobs/en-gb/jobs/2658022/software-development-engineer-aws-config,"Software Development Engineer, AWS Config",2658022,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
14,https://www.amazon.jobs/en-gb/jobs/2642858/software-development-engineer-ii-aws-config,"Software Development Engineer II, AWS Config",2642858,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
15,https://www.amazon.jobs/en-gb/jobs/2662043/software-development-engineer-service-quotas,"Software Development Engineer, Service Quotas",2662043,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
16,https://www.amazon.jobs/en-gb/jobs/2657865/software-development-engineer-security-token-service-sts,"Software Development Engineer, Security Token Service (STS)",2657865,129300.0,223600.0,4+ years of non-internship professional software development experience,"3+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,4,0,0
17,https://www.amazon.jobs/en-gb/jobs/2608987/software-development-engineer-ii-aws-cloud-ops,"Software Development Engineer II, AWS Cloud Ops",2608987,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
18,https://www.amazon.jobs/en-gb/jobs/2587378/software-development-engineer-iam-data-plane-iam-data-plane,"Software Development Engineer - IAM Data Plane, IAM Data Plane",2587378,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,2+ years of distributed systems experience,Bachelor's Degree in Computer Science or Engineering,,,,,,,,,1,0,0,1,0,0,0,3,0,1
19,https://www.amazon.jobs/en-gb/jobs/2659023/sr-software-development-engineer-aws-iam,"Sr. Software Development Engineer, AWS IAM",2659023,151300.0,261500.0,7+ years of non-internship professional software development experience,7+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,7,0,1
20,https://www.amazon.jobs/en-gb/jobs/2658024/sr-software-development-engineer-aws-iam,"Sr. Software Development Engineer, AWS IAM",2658024,151300.0,261500.0,7+ years of non-internship professional software development experience,7+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,7,0,1
21,https://www.amazon.jobs/en-gb/jobs/2639710/software-development-engineer-systems-manager,"Software Development Engineer, Systems Manager",2639710,124660.84403620548,221871.21879339754,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
22,https://www.amazon.jobs/en-gb/jobs/2618247/senior-software-engineer-iac-provider-experience-level-6,"Senior Software Engineer, IaC Provider Experience (Level 6)",2618247,151300.0,261500.0,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,5,0,1
23,https://www.amazon.jobs/en-gb/jobs/2573567/software-development-engineer-iac-provider-experience,"Software Development Engineer, IaC Provider Experience",2573567,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
24,https://www.amazon.jobs/en-gb/jobs/2553963/senior-software-engineer-iac-provider-experience,"Senior Software Engineer, IaC Provider Experience",2553963,151300.0,261500.0,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,5,0,1
25,https://www.amazon.jobs/en-gb/jobs/2631991/software-development-engineer-aws-directory-service,"Software Development Engineer, AWS Directory Service",2631991,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
26,https://www.amazon.jobs/en-gb/jobs/2626711/software-development-engineer-aws-directory-service,"Software Development Engineer, AWS Directory Service",2626711,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
27,https://www.amazon.jobs/en-gb/jobs/2623752/software-development-engineer-aws-directory-service,"Software Development Engineer, AWS Directory Service",2623752,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
28,https://www.amazon.jobs/en-gb/jobs/2609462/software-development-engineer-aws-directory-service,"Software Development Engineer, AWS Directory Service",2609462,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
29,https://www.amazon.jobs/en-gb/jobs/2546879/sr-software-development-engineer-aws-iam,"Sr. Software Development Engineer, AWS IAM",2546879,151300.0,261500.0,7+ years of non-internship professional software development experience,7+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,7,0,1
30,https://www.amazon.jobs/en-gb/jobs/2554996/software-development-engineer-ii-aws-identity,"Software Development Engineer II, AWS Identity",2554996,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
31,https://www.amazon.jobs/en-gb/jobs/2626705/software-development-engineer-aws-config,"Software Development Engineer, AWS Config",2626705,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
32,https://www.amazon.jobs/en-gb/jobs/2623764/software-development-engineer-aws-config,"Software Development Engineer, AWS Config",2623764,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
33,https://www.amazon.jobs/en-gb/jobs/2585718/software-development-engineer-iii-aws-identity,"Software Development Engineer III, AWS Identity",2585718,151300.0,261500.0,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,5,0,1
34,https://www.amazon.jobs/en-gb/jobs/2554923/software-development-engineer-ii-aws-identity,"Software Development Engineer II, AWS Identity",2554923,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
35,https://www.amazon.jobs/en-gb/jobs/2610052/software-development-engineer-ii-aws-cloudtrail,"Software Development Engineer II, AWS CloudTrail",2610052,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
36,https://www.amazon.jobs/en-gb/jobs/2666944/software-development-engineer-cfn-core,"Software Development Engineer, CFN Core",2666944,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
37,https://www.amazon.jobs/en-gb/jobs/2667400/sr-software-engineer-ec2-windows,"Sr. Software Engineer, EC2 Windows",2667400,151300.0,261500.0,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",BS in CS/EE or related field with 10+ years of experience,MS/PhD in CS/EE or related field with 8+ years of experience.,Proficient in C/C++,"Computer Science fundamentals in algorithms, data structures, system architecture, software engineering basics",5+ years of experience in developing Windows user-mode or kernel-mode drivers,"Familiar with at least one Windows driver development model, such as MiniPort, NDIS, StorPort, WDM, WDF etc","Deep understanding into OS level, familiar with either Windows or Linux kernels","Prior experience with at least one full software development cycle from architect, design, code, review, verification, automation, debugging / system-level troubleshooting, release / maintenance",Good communication skills in both verbal and written forms,0,0,0,0,1,0,0,5,0,1
38,https://www.amazon.jobs/en-gb/jobs/2660361/software-development-engineer-cfn-core,"Software Development Engineer, CFN Core",2660361,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
39,https://www.amazon.jobs/en-gb/jobs/2631974/software-development-engineer-cfn-core,"Software Development Engineer, CFN Core",2631974,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
40,https://www.amazon.jobs/en-gb/jobs/2646735/senior-sde-aws-iam,"Senior SDE, AWS IAM",2646735,151300.0,261500.0,7+ years of non-internship professional software development experience,7+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,7,0,1
41,https://www.amazon.jobs/en-gb/jobs/2656871/software-development-engineer-ii-aws-identity-access-management-data-plane,"Software Development Engineer II, AWS Identity & Access Management - Data Plane",2656871,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
42,https://www.amazon.jobs/en-gb/jobs/2603291/software-development-engineer-ii-aws-cloudtrail,"Software Development Engineer II, AWS CloudTrail",2603291,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
43,https://www.amazon.jobs/en-gb/jobs/2663570/software-development-engineer-aws-systems-manager,Software Development Engineer - AWS Systems Manager,2663570,124660.84403620548,221871.21879339754,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
44,https://www.amazon.jobs/en-gb/jobs/2639680/software-development-engineer-aws-systems-manager,Software Development Engineer - AWS Systems Manager,2639680,124660.84403620548,221871.21879339754,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
45,https://www.amazon.jobs/en-gb/jobs/2595836/software-dev-engineer-ii-aws-identity,"Software Dev Engineer II, AWS Identity",2595836,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
46,https://www.amazon.jobs/en-gb/jobs/2639688/software-dev-engineer-ii-aws-platform-cloud-operations,"Software Dev Engineer II, AWS Platform Cloud Operations",2639688,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
47,https://www.amazon.jobs/en-gb/jobs/2667356/software-development-engineer-aws-commerce-platform,"Software Development Engineer, AWS Commerce Platform",2667356,124660.84403620548,221871.21879339754,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
48,https://www.amazon.jobs/en-gb/jobs/2637215/software-development-engineer-aws-cloudtrail,"Software Development Engineer, AWS CloudTrail",2637215,124660.84403620548,221871.21879339754,3+ years of non-internship professional software development experience,"3+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
49,https://www.amazon.jobs/en-gb/jobs/2628536/software-development-engineer-aws-marketplace-variable,"Software Development Engineer, AWS Marketplace Variable",2628536,128978.03912663588,230002.97408033817,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,"Experience with full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations",,,,,,,,,,0,0,0,1,0,0,0,3,1,0
50,https://www.amazon.jobs/en-gb/jobs/2595242/senior-software-dev-engineer-amazon-mq,"Senior Software Dev Engineer, Amazon MQ",2595242,151300.0,261500.0,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",Familiarity with Erlang,"Contributor, maintainer or creator of an open source project",,,,,,,,0,0,0,0,0,0,0,5,0,1
51,https://www.amazon.jobs/en-gb/jobs/2666087/software-development-engineer,Software Development Engineer,2666087,151300.0,261500.0,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,5,0,1
52,https://www.amazon.jobs/en-gb/jobs/2598982/software-dev-engineer-ii-amazon-privatelink,"Software Dev Engineer II, Amazon PrivateLink",2598982,115000.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
53,https://www.amazon.jobs/en-gb/jobs/2627857/software-development-engineer-aws-marketplace,"Software Development Engineer, AWS Marketplace",2627857,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
54,https://www.amazon.jobs/en-gb/jobs/2565208/software-engineer-ii,Software Engineer II,2565208,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,"NAWS Development; developing in CDK with the usual microservice primitives like Fargate, Lambda, SQS, SNS, etc.",,,,,,,,,,0,0,0,1,0,0,0,3,0,0
55,https://www.amazon.jobs/en-gb/jobs/2584314/software-development-engineer-ii-amazon-connect-customer-profiles,"Software Development Engineer II, Amazon Connect Customer Profiles",2584314,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
56,https://www.amazon.jobs/en-gb/jobs/2604406/sr-software-development-engineer-aws-supply-chain,"Sr. Software Development Engineer, AWS Supply Chain",2604406,151300.0,261500.0,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,5,0,1
57,https://www.amazon.jobs/en-gb/jobs/2624876/senior-product-manager-tech-workspaces,"Senior Product Manager - Tech, Workspaces",2624876,137000.0,236800.0,5+ years of working as a Technical Product Manager experience,"3+ years of technical (software development, network development, IT, other related) experience","Experience delivering large-scale SaaS, PaaS or LaaS products where you are responsible for the full product lifecycle, from concept through GTM (go to market)",Experience in taking a product from conception & definition phase through engineering design and taking it to market,,,,,,,,,,0,0,0,0,0,0,0,0,1,1
58,https://www.amazon.jobs/en-gb/jobs/2633608/software-development-engineer-ii,Software Development Engineer II,2633608,124660.84403620548,221871.21879339754,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
59,https://www.amazon.jobs/en-gb/jobs/2652446/software-development-engineer-ii-aws-workdocs,"Software Development Engineer II, AWS Workdocs",2652446,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
60,https://www.amazon.jobs/en-gb/jobs/2654923/software-development-engineer,Software Development Engineer,2654923,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
61,https://www.amazon.jobs/en-gb/jobs/2636427/software-development-engineer-peregrine,"Software Development Engineer, Peregrine",2636427,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
62,https://www.amazon.jobs/en-gb/jobs/2657940/software-development-engineer-ec2-border-gateways,"Software Development Engineer, EC2 Border Gateways",2657940,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
63,https://www.amazon.jobs/en-gb/jobs/2667232/software-development-engineer-next-gen-developer-experience,"Software Development Engineer, Next Gen Developer Experience",2667232,129300.0,223600.0,5+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,5,0,0
64,https://www.amazon.jobs/en-gb/jobs/2648601/software-development-engineer-aws-nat-gateway,"Software Development Engineer, AWS NAT Gateway",2648601,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
65,https://www.amazon.jobs/en-gb/jobs/2667174/sr-software-development-engineer-kds,"Sr. Software Development Engineer, KDS",2667174,151300.0,261500.0,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,5,0,1
66,https://www.amazon.jobs/en-gb/jobs/2634895/software-development-engineer-amazon-connect-aws,"Software Development Engineer, Amazon Connect (AWS)",2634895,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
67,https://www.amazon.jobs/en-gb/jobs/2665941/sde-ii-finch-nucleo,"SDE II-Finch, Nucleo",2665941,129300.0,223600.0,3+ years of non-internship professional software development experience,"2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,,,,,,,,,,,0,0,0,1,0,0,0,3,0,0
68,https://www.amazon.jobs/en-gb/jobs/2664910/software-dev-engineer-ii,Software Dev Engineer II,2664910,129300.0,223600.0,2+ years of non-internship professional software development experience,"1+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience",Experience programming with at least one software programming language,"Knowledge of professional software engineering & best practices for full software development life cycle, including coding standards, software architectures, code reviews, source control management, continuous deployments, testing, and operational excellence","Strong fundamentals in data structures, algorithm design, problem solving, and complexity analysis",,,,,,,,,0,0,0,1,0,0,0,2,1,1
69,https://www.amazon.jobs/en-gb/jobs/2453834/software-development-manager-dynamodb-data-movement,"Software Development Manager, DynamoDB Data Movement",2453834,166400.0,287700.0,3+ years of engineering team management experience,7+ years of engineering experience,8+ years of leading the definition and development of multi tier web services experience,"Knowledge of engineering practices and patterns for the full software/hardware/networks development life cycle, including coding standards, code reviews, source control management, build processes, testing, certification, and livesite operations",Experience partnering with product or program management teams,,,,,,,,,0,0,0,0,0,0,0,0,1,1
70,https://www.amazon.jobs/en-gb/jobs/2553968/senior-software-dev-engineer-aws-identity-access-management-aws-identity,"Senior Software Dev Engineer - AWS Identity Access Management, AWS Identity",2553968,151300.0,261500.0,5+ years of non-internship professional software development experience,5+ years of programming with at least one software programming language experience,"5+ years of leading design or architecture (design patterns, reliability and scaling) of new and existing systems experience","Experience as a mentor, tech lead or leading an engineering team",,,,,,,,,,0,0,0,0,0,0,0,5,0,1
