,10,20,50
154,1160705792.0,2209062400.0,6.442194534452429e+16
155,843221952.0,1639052160.0,1.6628659953179034e+17
156,557088128.0,988529856.0,1.3504544550735053e+17
157,1046827328.0,1296566144.0,1.2861597395451904e+17
158,2264691456.0,1253731072.0,1.0519629038354432e+17
159,1400119168.0,1000693440.0,2.5096758348899942e+17
160,916189248.0,1786444160.0,1.6291386479345664e+17
161,2723999232.0,455214496.0,1.6397978977697792e+17
162,1924029184.0,1162568320.0,2.2690360328401715e+17
163,1624167168.0,415294496.0,1.0787117883562394e+17
164,1324889216.0,585081408.0,2.426924871796654e+17
165,1104247168.0,546206848.0,1.8124710449512448e+17
166,1227150976.0,1374849280.0,2.1189525238500557e+17
167,1561843072.0,567376256.0,1.365984283721728e+17
168,1477086720.0,898994304.0,2.6545770363407565e+17
169,1080679424.0,1024636352.0,2.6094884696673485e+17
170,1640524416.0,1061249600.0,1.696531495172178e+17
171,1378270976.0,543461056.0,2.383050750075863e+17
172,1939468416.0,741018880.0,3.167644895988941e+17
173,1310339840.0,214487744.0,2.561158920672379e+17
174,1506148480.0,1534214400.0,3.0409416427700224e+17
175,1304186368.0,2113040896.0,3.550738455325573e+17
176,1087490432.0,820524544.0,2.940743491728179e+17
177,1692421888.0,1158136704.0,2.6671085483196416e+17
178,1390931968.0,820577216.0,3.849738272993444e+17
179,963705088.0,134082376.0,3.4247763416632525e+17
180,1234646528.0,878738816.0,2.6053467468044698e+17
181,1422284544.0,709264448.0,5.779795901782426e+17
182,959522624.0,1511822464.0,2.8822900176217702e+17
183,1923018624.0,824533120.0,1.8442426360266752e+17
184,1230318080.0,557218112.0,3.724155147245322e+17
185,1263327232.0,1422528000.0,4.943511824461988e+17
186,549864448.0,1184410112.0,8.126371556197663e+17
187,1641935744.0,637617856.0,5.276524347140342e+17
188,1799239296.0,525360224.0,4.094943109882839e+17
189,1075217792.0,1421577728.0,2.8396152225687142e+17
190,840064128.0,876944384.0,6.662995796662682e+17
191,1438431744.0,1393023744.0,1.0501240393574646e+18
192,1605054208.0,1001086656.0,6.698866676324106e+17
193,579440128.0,985045120.0,7.590607027773112e+17
194,1010550912.0,1751294720.0,4.343025918457938e+17
195,1333649408.0,718285696.0,5.638957395796296e+17
196,827229184.0,595047808.0,5.1172941039979725e+17
197,1464757760.0,796463104.0,3.774494912733512e+17
198,3011106816.0,706820864.0,1.390356161542226e+17
199,1266246016.0,593469760.0,9.586466647913267e+17
200,2393651712.0,300157472.0,9.55068235479253e+17
201,1832669056.0,622095808.0,5.1759149100302336e+17
202,1790181888.0,2924825600.0,9.671907634923438e+17
203,3478528768.0,1030795648.0,4.610533661522002e+17
204,1605186304.0,454848576.0,6.523825799571702e+17
205,1924570880.0,144859360.0,5.249960833408041e+17
206,269760512.0,1112916096.0,5.3677604476236595e+17
207,1940831232.0,1554718848.0,1.1678634553114624e+18
208,1646459520.0,1277926784.0,1.3065007390187848e+18
209,2361712640.0,951846848.0,6.482486911146394e+17
210,1876292096.0,1187870336.0,7.347851353034588e+17
211,1544924160.0,1997126272.0,8.018681264204677e+17
212,1517025792.0,58873068.0,1.3857179404599296e+18
213,2506749184.0,1200685696.0,9.908438012264448e+17
214,1500960384.0,531165504.0,1.2995398683422884e+18
215,1344334464.0,1476588928.0,8.343136150445097e+17
216,676511744.0,599384128.0,1.1398953154746778e+18
217,1068864640.0,309781024.0,6.059731562214195e+17
218,1354488064.0,682243264.0,1.1527915560763392e+18
219,1337326080.0,114447488.0,1.3602625970094735e+18
220,843154560.0,1127115648.0,5.664680470328115e+17
221,289354528.0,893920960.0,9.940787018743153e+17
222,1263434624.0,1203611904.0,1.9475142313057976e+18
223,984480896.0,1772711296.0,1.671635081585754e+18
224,793165824.0,892444160.0,1.0190515658786079e+18
225,1540906624.0,1515476992.0,2.5186444137988096e+18
226,901675520.0,484662528.0,1.689301759542952e+18
227,1114741248.0,1560920576.0,1.888607758408745e+18
228,834973056.0,1279765376.0,9.572835452507914e+17
229,689185664.0,181768176.0,2.528264315908129e+18
230,975827456.0,2514957568.0,2.4261339793388995e+18
231,463602560.0,95842728.0,1.6159595236069212e+18
232,939364480.0,796456448.0,1.5364398190291845e+18
233,618355584.0,1846607872.0,1.807353711677145e+18
234,1021003968.0,1299725440.0,1.0803627394250834e+18
235,356232800.0,630120064.0,1.4585814765210173e+18
236,1225051392.0,611408320.0,2.37722165482147e+18
237,1012564224.0,349048032.0,1.6085107446455992e+18
238,560377216.0,426922304.0,2.36156818265473e+18
239,369873280.0,2150454016.0,1.3312093766350275e+18
240,1272543488.0,588703744.0,2.9578792430081147e+18
241,1138208384.0,68424160.0,3.0002566201658573e+18
242,432649920.0,390324768.0,3.1957335697879204e+18
243,531530784.0,490316768.0,2.327592998478545e+18
244,752941824.0,232053296.0,4.2384235361520845e+18
245,403641472.0,419430528.0,4.971762882384495e+18
246,1116021504.0,630908608.0,2.744587731114918e+18
247,287402880.0,589338816.0,1.7502191017682534e+18
248,851135744.0,1182676608.0,3.32544433090619e+18
249,507906432.0,430342464.0,3.1314220351676744e+18
250,603505728.0,406800832.0,1.9346308412462858e+18
251,749081344.0,860160000.0,2.6562999710614815e+18
252,770496640.0,3049419520.0,3.7632874532726374e+18
253,592070144.0,1147528448.0,4.4819018649079644e+18
254,180719376.0,2846967296.0,5.905639130749993e+18
255,590163136.0,1822553728.0,4.0902341077395046e+18
256,688463936.0,1080677376.0,1.2742326840836751e+18
257,401714688.0,395383520.0,3.488480464828629e+18
258,861478080.0,860864640.0,3.2056484158913905e+18
259,493909952.0,1186114304.0,3.375207127667704e+18
260,947631936.0,304173440.0,2.2789769923448013e+18
261,367959936.0,358816768.0,2.598971159911334e+18
262,332272864.0,513481088.0,1.8612919038451384e+18
263,559629248.0,692703360.0,3.6438967082926735e+18
264,1049492864.0,567133248.0,4.4745343123681444e+18
265,814496960.0,171847424.0,4.903316634287997e+18
266,1034628352.0,951481408.0,3.044596900457087e+18
267,955777728.0,264272752.0,1.0845184123417395e+18
268,202837424.0,88892048.0,2.500793842521866e+18
269,938977920.0,280930528.0,3.1068828597810627e+18
270,873223296.0,1028632448.0,4.277001001124233e+18
271,996504896.0,537449984.0,2.555313401463046e+18
272,869456896.0,206576320.0,2.8148500975425946e+18
273,1457894528.0,447650432.0,1.1055161982142382e+18
274,305020672.0,831799744.0,4.003826237691658e+18
275,385589440.0,722930048.0,4.791374255952495e+18
276,828383936.0,201901712.0,2.355001899213652e+18
277,652824128.0,498775456.0,9.754465839884534e+17
278,112435352.0,393730176.0,3.3339968821028454e+18
279,111104088.0,356617376.0,3.8440476818444124e+18
280,389093440.0,59749580.0,6.678025708297519e+18
281,537146304.0,340623264.0,4.5158918924911247e+18
282,460230240.0,254979840.0,5.895490088669807e+18
283,599114496.0,787910336.0,1.446885696458457e+18
284,761773952.0,902478464.0,2.3584450198760325e+18
285,536997824.0,40739420.0,8.627474117995528e+18
286,413678528.0,873396032.0,3.3249253614178796e+18
287,741046464.0,922003840.0,2.94666147562573e+18
288,702959360.0,145115264.0,2.2424557515555471e+18
289,1039658496.0,419938880.0,2.8441105758588764e+18
290,517862944.0,559710400.0,4.818743299391095e+18
291,376857856.0,285131232.0,3.315302435651584e+18
292,161663520.0,316999072.0,4.325875392490504e+18
293,756787456.0,318614592.0,3.2561470608097935e+18
294,979316096.0,296359104.0,9.57717577465856e+17
295,740319488.0,68605552.0,8.343676972727009e+17
296,513644480.0,234901584.0,2.559342149506171e+17
297,332362784.0,104516936.0,8.39264715904385e+17
298,580120896.0,617166464.0,3.338158190016594e+17
299,922171904.0,851393280.0,9.237028795905475e+17
300,633629184.0,345362496.0,3.512478955372282e+18
301,549376960.0,359498688.0,7.523998201045582e+18
302,728184448.0,288260032.0,2.101413767198802e+17
303,572937792.0,321899680.0,4.641459693795934e+18
304,271748448.0,304620256.0,4.1512841472743834e+17
305,226858848.0,39757504.0,3.442194323834143e+17
306,702165504.0,311564032.0,3.1869402942642586e+17
307,366167392.0,114552608.0,7.306550535199392e+18
308,710616640.0,431039488.0,3.420598884672471e+17
309,712580992.0,32408962.0,3.9260364772212736e+17
310,244976064.0,917048960.0,1.6230968658996756e+18
311,282666944.0,827614080.0,3.7461859242921165e+17
312,342160448.0,1116147712.0,2.992221664067977e+18
313,568064128.0,404948320.0,2.662798119141376e+17
314,415919808.0,358443488.0,5.5006563564886426e+17
315,406254208.0,350700032.0,1.268689633651196e+18
316,477901760.0,358702368.0,1.8678043936798278e+19
317,121686688.0,436613984.0,3.411288769964278e+17
318,768895616.0,313901536.0,3.154465874740511e+17
319,574324544.0,176031360.0,4.4715371811097805e+17
320,281595712.0,995984128.0,4.0974541195627725e+17
321,308434560.0,1123507200.0,3.384308472605573e+17
322,205708896.0,242790928.0,5.470702910968955e+17
323,504487584.0,99853880.0,5.508667329489142e+17
324,348286240.0,736363456.0,4.0311095879427686e+17
325,592070080.0,277771520.0,3.0159662361450906e+17
326,205101632.0,591944000.0,2.875291626110976e+17
327,61195584.0,1369465088.0,4.837182521705759e+17
328,215769744.0,484192608.0,4.4980574015717376e+17
329,175059648.0,1082034048.0,3.7979701731812966e+17
330,585449856.0,706552704.0,5.585204333898629e+17
331,609081408.0,651815872.0,4.677470898628854e+17
332,773853632.0,890341248.0,4.909366834458788e+17
333,156099504.0,735535168.0,4.715225722744996e+17
334,307289088.0,1265809664.0,4.027228999091487e+17
335,340887648.0,371565600.0,3.55148887201153e+17
336,220575216.0,303347136.0,3.947703041041367e+17
337,238412704.0,43445576.0,2.8383619511117414e+17
338,306829952.0,1307639168.0,4.270120051199181e+17
339,567281664.0,730229184.0,6.693427529740452e+17
340,594910528.0,656147328.0,3.8742659722274406e+17
341,542589696.0,330352128.0,4.575917255908393e+17
342,142092816.0,226003664.0,5.6795204413292544e+17
343,202530624.0,95075032.0,4.949117615776727e+17
344,216977008.0,22742424.0,3.7359972310738534e+17
345,548831104.0,324917568.0,1.1390684277550088e+19
346,543210560.0,351589824.0,5.47554832127361e+17
347,107685136.0,823244992.0,3.99315341575979e+17
348,260591632.0,325466912.0,5.245849347114926e+17
349,226086656.0,151742880.0,4.142897278736138e+17
350,455844160.0,94088072.0,5.659973186171699e+17
351,157160976.0,941066176.0,5.171953575793787e+17
352,61678564.0,119996912.0,5.5035264254345216e+17
353,59380848.0,249314944.0,5.411695557880054e+17
354,135985280.0,593564096.0,4.185751431623475e+17
355,133988056.0,117353776.0,4.9225613175894835e+17
356,81170104.0,159435408.0,1.848341031259472e+18
357,136244608.0,198746016.0,5.6988917746263654e+17
358,394920480.0,1138596352.0,5.174194174332764e+17
359,201233120.0,78511864.0,6.334083077966397e+17
360,263038864.0,872593536.0,5.298092298511319e+17
361,461421504.0,352627584.0,6.997299558308905e+17
362,392780800.0,51332084.0,7.688969337993953e+17
363,296613856.0,165660640.0,5.900256334137262e+17
364,8251664.0,85537312.0,5.469787911136215e+17
365,412098528.0,360630080.0,1.315465277222368e+19
366,72868000.0,400936352.0,6.245399218849055e+17
367,265638960.0,47785032.0,5.388866260513587e+17
368,268708352.0,707955136.0,7.585340367076065e+17
369,65969420.0,22696718.0,6.596668444911862e+17
370,176679632.0,486528608.0,3.0212628997656805e+19
371,183914880.0,429268480.0,1.4910820781654016e+18
372,321675328.0,199757936.0,6.499744433339105e+17
373,681094400.0,520580960.0,7.433148029143613e+17
374,197169952.0,442309600.0,8.498463470906245e+17
375,445206656.0,169374864.0,6.377886934022226e+17
376,244805072.0,271359072.0,6.711882145217905e+17
377,143049952.0,266530080.0,7.734616937610609e+17
378,394783872.0,190488480.0,9.503869272850432e+17
379,62085120.0,234443984.0,6.397855439572173e+17
380,100904008.0,69781304.0,1.0434402456111677e+18
381,96857720.0,380056896.0,6.21013238338814e+17
382,237050928.0,907043584.0,7.61548210396201e+17
383,163503184.0,405111392.0,7.306577060917412e+17
384,273267680.0,131756408.0,6.554223172911104e+17
385,184811360.0,808061056.0,7.177490959842673e+17
386,147642016.0,711322944.0,7.453245727309824e+17
387,328035264.0,392021440.0,9.831647432985805e+17
388,193467184.0,55495592.0,7.928014848183501e+17
389,15249694.0,657096640.0,7.679798723823534e+17
390,253180240.0,40887412.0,7.549286693606523e+17
391,207543408.0,53052800.0,6.886911339659264e+17
392,163613984.0,158996544.0,1.1050255411503432e+18
393,525115072.0,260015728.0,9.669908585345188e+17
394,429779328.0,580321856.0,8.967037530952172e+17
395,200242432.0,162841664.0,8.795048486161613e+17
396,265954288.0,110317936.0,8.559920673340785e+17
397,46592344.0,432288032.0,7.49539206958678e+17
398,176069648.0,383047232.0,1.0131715151322153e+18
399,82003792.0,74634144.0,7.718630725737513e+17
400,144522032.0,216833120.0,8.385136120236605e+17
401,417524352.0,61118928.0,6.091181717937193e+17
402,247553792.0,532364544.0,8.531586258692997e+17
403,200217600.0,58586392.0,7.953897351901348e+17
404,357215872.0,419803136.0,9.896353692280422e+17
405,435693504.0,357650752.0,1.4837231842796503e+18
406,242008352.0,228227216.0,1.0969974570001367e+18
407,228437008.0,520066816.0,8.246328961982792e+17
408,331028832.0,171378608.0,1.180315561934979e+18
409,240580592.0,500956896.0,1.4291164890419692e+18
410,283370240.0,32727294.0,1.0740083181307822e+18
411,420940928.0,49111988.0,9.386798085088215e+17
412,473873472.0,18205338.0,7.328301349097964e+17
413,258341072.0,421909120.0,6.264256832825878e+19
414,242631408.0,767857024.0,9.521226438284411e+17
415,374418272.0,113682456.0,1.020552674128429e+18
416,265165296.0,57153428.0,1.323075601929601e+18
417,204297760.0,944787392.0,1.0202099013784699e+18
418,233365088.0,427023456.0,1.0763205223645184e+18
419,103502288.0,642937856.0,1.20363153063569e+18
420,201496512.0,478306240.0,5.020671358611227e+18
421,231425984.0,627796928.0,1.05797592676932e+18
422,212584288.0,435352096.0,1.1698443629478543e+18
423,148523808.0,102235056.0,9.086806645371044e+17
424,318031072.0,63318464.0,1.0833877707910021e+18
425,247350768.0,146202928.0,1.103757666804564e+18
426,69267008.0,225452672.0,1.3909153319244268e+18
427,156907280.0,489495488.0,1.183673745324114e+18
428,133850216.0,517942048.0,1.2227957434299187e+18
429,449289344.0,264886176.0,7.675200016440361e+17
430,309376192.0,540574656.0,1.1962503716394762e+18
431,186991856.0,441256640.0,1.2554816127835832e+18
432,167279600.0,393698624.0,1.0282365424196649e+18
433,310130528.0,938618560.0,1.4613888045846364e+18
434,276867072.0,511220448.0,6.688656886226485e+19
435,119023568.0,1064366400.0,1.1863307151726346e+18
436,22797664.0,553832192.0,1.2915810534246318e+18
437,132726672.0,72708600.0,1.5634637532556165e+18
438,183175296.0,1145262720.0,1.1943089089827308e+18
439,315212512.0,751055488.0,1.155456840981545e+18
440,126584256.0,50693560.0,1.6545430358930227e+18
441,209037680.0,649371072.0,1.3535170931730678e+18
442,183886608.0,101056616.0,1.4175210394154435e+18
443,162414976.0,351404192.0,1.1019060205039124e+18
444,189032672.0,514964416.0,1.5778254366986732e+18
445,219265984.0,334749120.0,1.3061398243269673e+18
446,219228192.0,437261760.0,1.429090513079763e+18
447,82930656.0,1066346048.0,1.7453680564665057e+18
448,211064496.0,347795584.0,1.4421566969473925e+18
449,217051520.0,1303448448.0,1.305211149318357e+18
450,243936864.0,94893056.0,1.513237787220902e+18
451,95763584.0,555442688.0,1.2837059388296397e+18
452,207678480.0,809426368.0,1.63956081557504e+18
453,58474984.0,725926464.0,1.7514251285849702e+18
454,92138976.0,613963328.0,1.505194172468953e+18
455,26213508.0,715083584.0,1.6301961376023183e+18
456,196948656.0,127697736.0,1.7982547032014848e+18
457,56294080.0,148881648.0,1.3516286819523625e+18
458,110395200.0,461643264.0,1.8111328705807647e+18
459,109715824.0,46198024.0,1.5751330076001567e+18
460,64784992.0,769954880.0,1.5854027210814915e+18
461,122438704.0,351116960.0,2.005921251045933e+18
462,39535548.0,277892896.0,1.5593958351107523e+18
463,261591872.0,595782080.0,1.6973846818355937e+18
464,160582752.0,467720640.0,1.9096735765632123e+18
465,178449056.0,67312616.0,1.3700502461102843e+20
466,107956336.0,915193600.0,2.2694667665203528e+18
467,319276736.0,637237248.0,1.5542585044689224e+18
468,346041280.0,1047919552.0,1.68639575031074e+18
469,311051104.0,614124160.0,1.6007050367221105e+18
470,108933976.0,547540096.0,1.6628833813455176e+18
471,167508064.0,133024976.0,1.4939714572842435e+18
472,54105768.0,134226128.0,2.126757991255376e+18
473,186439568.0,65418156.0,1.0980300358575718e+19
474,136816368.0,464921024.0,2.1975703883748475e+18
475,57265080.0,527096288.0,1.5104862593723924e+18
476,165822048.0,1066207040.0,7.590003533328417e+19
477,203569136.0,411627456.0,2.0332446647519805e+18
478,95773312.0,240452160.0,2.3163598379333714e+18
479,152075712.0,415663936.0,1.9235113427156337e+18
480,48807792.0,297309184.0,1.1554452136460812e+19
481,86255616.0,300720256.0,1.5926134557754e+18
482,226460608.0,257803344.0,4.4904368239185756e+18
483,205080800.0,51517976.0,1.735262857412477e+18
484,79502144.0,272598368.0,2.297451948787368e+18
485,86090600.0,419161792.0,2.358898018666676e+18
486,149813360.0,681524608.0,5.906199331924345e+18
487,151365904.0,427011936.0,1.9885025129607987e+18
488,65320840.0,380744480.0,1.8682989540100014e+18
489,118771440.0,1110888192.0,1.1550798899126364e+20
490,354863552.0,284905056.0,1.8511840934509937e+18
491,260044016.0,841205952.0,1.624941021777363e+18
492,118706120.0,523308736.0,2.388218420366672e+18
493,155274816.0,155427136.0,1.9495360957503242e+18
494,105532288.0,756117632.0,2.365736431235629e+18
495,18116982.0,296569312.0,2.239840288270975e+18
496,92749272.0,432928288.0,2.830142105261703e+18
497,250150752.0,673636544.0,2.4272142495131894e+18
498,154780192.0,309952096.0,2.0121961639056507e+18
499,135414576.0,305026496.0,2.2739208881244733e+18
500,93752224.0,738152064.0,2.0887787980476908e+18
501,25637970.0,116629320.0,2.1637250840096932e+18
502,107777984.0,51914460.0,2.1790933703479788e+18
503,29818306.0,1065825920.0,2.1582177677051167e+18
504,146708976.0,115081600.0,2.112211314980946e+18
505,257712112.0,777030528.0,2.1344110045015572e+18
506,97263344.0,595484928.0,2.3297905483885157e+20
507,84216280.0,74455160.0,2.163581460303315e+18
508,197142160.0,334107008.0,2.446516725894611e+18
509,136432992.0,1398880000.0,2.2124981828672553e+18
510,227727040.0,128451560.0,2.797537792183029e+19
511,137681792.0,241309840.0,2.2557352406789652e+18
512,248706560.0,1754520960.0,2.675671716675453e+18
513,192204240.0,314828352.0,3.162907375262761e+18
514,34138084.0,261861360.0,1.8231709286130516e+19
515,184344960.0,264175616.0,2.6063543804918497e+18
516,101532400.0,846365888.0,2.384482279855489e+18
517,192522704.0,833447680.0,2.2065955921324933e+18
518,49927332.0,1445694848.0,3.0372865225219113e+18
519,349612224.0,287725152.0,2.1641074391782523e+18
520,142633600.0,1368079616.0,2.475281324466766e+18
521,109077976.0,128494320.0,3.0898170649284444e+18
522,242574160.0,625701760.0,1.9242423805091512e+18
523,150215664.0,22660404.0,2.7524965182535107e+18
524,59578592.0,1409406336.0,2.3946948187321795e+18
525,260422128.0,2226170368.0,3.3600360662276506e+18
526,153674304.0,301816960.0,2.4603466580266844e+18
527,202820608.0,50869740.0,2.9415289553472717e+18
528,17383020.0,40809664.0,2.443498291598459e+18
529,119542680.0,578537472.0,2.6406816832668303e+18
530,98784512.0,617195904.0,2.7290290918260736e+18
531,47160612.0,544274240.0,2.0133250874694697e+18
532,108815480.0,160692752.0,7.658810421238825e+18
533,54173240.0,41715080.0,3.4956487308859146e+18
534,121466496.0,209403760.0,3.0952612967533773e+18
535,59865972.0,854689920.0,2.678571953471619e+18
536,83877168.0,540355264.0,2.857846224868868e+18
537,114979480.0,1832309248.0,3.736831554240905e+18
538,59834992.0,26483672.0,3.6273105753876726e+18
539,252705856.0,467488672.0,3.1091066220482396e+18
540,35336984.0,228122688.0,4.0299470605548257e+18
541,212824608.0,140629248.0,3.5798116730677494e+18
542,226980576.0,441268640.0,3.599673800867709e+18
543,40756776.0,130279976.0,2.582933408430686e+18
544,111092568.0,372774464.0,3.2895491245500006e+18
545,46138308.0,499842496.0,3.6489027847339377e+18
546,23550586.0,79803968.0,3.1437071534627226e+18
547,133807456.0,145995056.0,2.695099537382441e+18
548,88414680.0,464078784.0,3.468840163499573e+18
549,71929336.0,1112413952.0,2.770297611507204e+18
550,106629176.0,760214528.0,2.4358066909917007e+20
